-46.73344;-23.555533
-46.733817;-23.55619
-46.734019;-23.556569
-46.734116;-23.556677
-46.734116;-23.556677
-46.734374;-23.556809
-46.734374;-23.556809
-46.734451;-23.556852
-46.734537;-23.556901
-46.734651;-23.55699
-46.734706;-23.557101
-46.734703;-23.557185
-46.734686;-23.557252
-46.734686;-23.557252
-46.734657;-23.557306
-46.734657;-23.557306
-46.734604;-23.557357
-46.734523;-23.557392
-46.734381;-23.557384
-46.734162;-23.557276
-46.734097;-23.557238
-46.734097;-23.557238
-46.732534;-23.558
-46.732534;-23.558
-46.732013;-23.558249
-46.731535;-23.558465
-46.731535;-23.558465
-46.730824;-23.558822
-46.7301;-23.559187
-46.7301;-23.559187
-46.729054;-23.559693
-46.729054;-23.559693
-46.728907;-23.55976
-46.728907;-23.55976
-46.727505;-23.56048
-46.727505;-23.56048
-46.725453;-23.561483
-46.725453;-23.561483
-46.722659;-23.562832
-46.722659;-23.562832
-46.721545;-23.563372
-46.721545;-23.563372
-46.721549;-23.563456
-46.721539;-23.563527
-46.721523;-23.563594
-46.721523;-23.563594
-46.721871;-23.563766
-46.721871;-23.563766
-46.722266;-23.563975
-46.722266;-23.563975
-46.722916;-23.564311
-46.722916;-23.564311
-46.723218;-23.564488
-46.723218;-23.564488
-46.723676;-23.56473
-46.723676;-23.56473
-46.724204;-23.565015
-46.724204;-23.565015
-46.725455;-23.565699
-46.725455;-23.565699
-46.726392;-23.566212
-46.726392;-23.566212
-46.726604;-23.566307
-46.726604;-23.566307
-46.727283;-23.566665
-46.727801;-23.566945
-46.727801;-23.566945
-46.728646;-23.567423
-46.728646;-23.567423
-46.729212;-23.567703
-46.72941;-23.567754
-46.72941;-23.567754
-46.729509;-23.567698
-46.729627;-23.567669
-46.729774;-23.56768
-46.729954;-23.567752
-46.729954;-23.567752
-46.730051;-23.567813
-46.730135;-23.567922
-46.730135;-23.567922
-46.730168;-23.567982
-46.730181;-23.568063
-46.730187;-23.568129
-46.730187;-23.568129
-46.730257;-23.56827
-46.730539;-23.568332
-46.730539;-23.568332
-46.730909;-23.568311
-46.731451;-23.568284
-46.731451;-23.568284
-46.73174;-23.568278
-46.732064;-23.568329
-46.732064;-23.568329
-46.732298;-23.568425
-46.732549;-23.568581
-46.732984;-23.568813
-46.733383;-23.569032
-46.733756;-23.569079
-46.734046;-23.569051
-46.734379;-23.568887
-46.735142;-23.568448
-46.735813;-23.568038
-46.735813;-23.568038
-46.735851;-23.568052
-46.735881;-23.568071
-46.735903;-23.568095
-46.735917;-23.568124
-46.735922;-23.568158
-46.735919;-23.568197
-46.735919;-23.568197
-46.735491;-23.568445
-46.735491;-23.568445
-46.735461;-23.56864
-46.735482;-23.568697
-46.735528;-23.568766
-46.735528;-23.568766
-46.735805;-23.568967
-46.735956;-23.569044
-46.735956;-23.569044
-46.736245;-23.569095
-46.736425;-23.569098
-46.736549;-23.569108
-46.736655;-23.569185
-46.736765;-23.569377
-46.736765;-23.569377
-46.737389;-23.569327
-46.737616;-23.569245
-46.737757;-23.569134
-46.73807;-23.568879
-46.738303;-23.568742
-46.738639;-23.568715
-46.738949;-23.568706
-46.739349;-23.568567
-46.739574;-23.568469
-46.739778;-23.568421
-46.739778;-23.568421
-46.739816;-23.568306
-46.739869;-23.568251
-46.739949;-23.568198
-46.740056;-23.568157
-46.740246;-23.568136
-46.740246;-23.568136
-46.740336;-23.568172
-46.740404;-23.568266
-46.740421;-23.568368
-46.740406;-23.56845
-46.740371;-23.568512
-46.740325;-23.568557
-46.740325;-23.568557
-46.740251;-23.568608
-46.740156;-23.568638
-46.740059;-23.56863
-46.739964;-23.568592
-46.739892;-23.568557
-46.739828;-23.568505
-46.739794;-23.568467
-46.739778;-23.568421
-46.739778;-23.568421
-46.739574;-23.568469
-46.739349;-23.568567
-46.738949;-23.568706
-46.738639;-23.568715
-46.738303;-23.568742
-46.73807;-23.568879
-46.737757;-23.569134
-46.737616;-23.569245
-46.737389;-23.569327
-46.736765;-23.569377
-46.736765;-23.569377
-46.736655;-23.569185
-46.736549;-23.569108
-46.736425;-23.569098
-46.736245;-23.569095
-46.735956;-23.569044
-46.735956;-23.569044
-46.735805;-23.568967
-46.735528;-23.568766
-46.735528;-23.568766
-46.735329;-23.568719
-46.735021;-23.568717
-46.735021;-23.568717
-46.734135;-23.569218
-46.733929;-23.56931
-46.733374;-23.569246
-46.732807;-23.568972
-46.732807;-23.568972
-46.732647;-23.568879
-46.732264;-23.568682
-46.732018;-23.568566
-46.73175;-23.568515
-46.731146;-23.56851
-46.730479;-23.568527
-46.730479;-23.568527
-46.730171;-23.568458
-46.730014;-23.56844
-46.729909;-23.568451
-46.729909;-23.568451
-46.729758;-23.568495
-46.729618;-23.568499
-46.72944;-23.56845
-46.729342;-23.568363
-46.729342;-23.568363
-46.729296;-23.568306
-46.729254;-23.568189
-46.729244;-23.568097
-46.729239;-23.567997
-46.729239;-23.567997
-46.729315;-23.567839
-46.72941;-23.567754
-46.72941;-23.567754
-46.729509;-23.567698
-46.729627;-23.567669
-46.729774;-23.56768
-46.729954;-23.567752
-46.729954;-23.567752
-46.730051;-23.567813
-46.730135;-23.567922
-46.730135;-23.567922
-46.730168;-23.567982
-46.730181;-23.568063
-46.730187;-23.568129
-46.730187;-23.568129
-46.730257;-23.56827
-46.730539;-23.568332
-46.730539;-23.568332
-46.730909;-23.568311
-46.731451;-23.568284
-46.731451;-23.568284
-46.73174;-23.568278
-46.732064;-23.568329
-46.732064;-23.568329
-46.732298;-23.568425
-46.732549;-23.568581
-46.732984;-23.568813
-46.733383;-23.569032
-46.733756;-23.569079
-46.734046;-23.569051
-46.734379;-23.568887
-46.735142;-23.568448
-46.735813;-23.568038
-46.735813;-23.568038
-46.736418;-23.567713
-46.737093;-23.567315
-46.737555;-23.567047
-46.737959;-23.566774
-46.738238;-23.566489
-46.73863;-23.565891
-46.739185;-23.564969
-46.739383;-23.564679
-46.739383;-23.564679
-46.739997;-23.56431
-46.740771;-23.563931
-46.741201;-23.563624
-46.741201;-23.563624
-46.741399;-23.563405
-46.741399;-23.563405
-46.741423;-23.563278
-46.74151;-23.563148
-46.74151;-23.563148
-46.74155;-23.562942
-46.741555;-23.562776
-46.741606;-23.562649
-46.741641;-23.562571
-46.741706;-23.562435
-46.741925;-23.562077
-46.742114;-23.561798
-46.742466;-23.561301
-46.742743;-23.560922
-46.74283;-23.560797
-46.74283;-23.560797
-46.742947;-23.560531
-46.743002;-23.560422
-46.743021;-23.560326
-46.742972;-23.560253
-46.74294;-23.560213
-46.74294;-23.560213
-46.742475;-23.559869
-46.742121;-23.559844
-46.739506;-23.559807
-46.738981;-23.559802
-46.738828;-23.55974
-46.738828;-23.55974
-46.73853;-23.559615
-46.73853;-23.559615
-46.738416;-23.559654
-46.738331;-23.559653
-46.738278;-23.559633
-46.738168;-23.559568
-46.738076;-23.559537
-46.737957;-23.559498
-46.737957;-23.559498
-46.737861;-23.559497
-46.737239;-23.559503
-46.737239;-23.559503
-46.736196;-23.559523
-46.736196;-23.559523
-46.73574;-23.559573
-46.73574;-23.559573
-46.73477;-23.559655
-46.73477;-23.559655
-46.732869;-23.55985
-46.732869;-23.55985
-46.732487;-23.559903
-46.732487;-23.559903
-46.732361;-23.559931
-46.732361;-23.559931
-46.732285;-23.559997
-46.732236;-23.560066
-46.732208;-23.560242
-46.732208;-23.560242
-46.732153;-23.560138
-46.731969;-23.559978
-46.731969;-23.559978
-46.731877;-23.55999
-46.731739;-23.56001
-46.731596;-23.560042
-46.731477;-23.560084
-46.731386;-23.56014
-46.731322;-23.560214
-46.731296;-23.560279
-46.731293;-23.560337
-46.731322;-23.560431
-46.731322;-23.560431
-46.731348;-23.560493
-46.731377;-23.560525
-46.731377;-23.560525
-46.731348;-23.560493
-46.731322;-23.560431
-46.731322;-23.560431
-46.731168;-23.560525
-46.731168;-23.560525
-46.730696;-23.560777
-46.730696;-23.560777
-46.730402;-23.561003
-46.730029;-23.561398
-46.730029;-23.561398
-46.729846;-23.561579
-46.729846;-23.561579
-46.729414;-23.562056
-46.729414;-23.562056
-46.729203;-23.56232
-46.729115;-23.562543
-46.72912;-23.562781
-46.729182;-23.563038
-46.729259;-23.563303
-46.729032;-23.563622
-46.728933;-23.564002
-46.728907;-23.564362
-46.728943;-23.564652
-46.729186;-23.564996
-46.729488;-23.565174
-46.729986;-23.565382
-46.73009;-23.565503
-46.73009;-23.565503
-46.730229;-23.565879
-46.73031;-23.566482
-46.730333;-23.566812
-46.730333;-23.566812
-46.730397;-23.567414
-46.730397;-23.567414
-46.730278;-23.567637
-46.730278;-23.567637
-46.730135;-23.567922
-46.730135;-23.567922
-46.730168;-23.567982
-46.730181;-23.568063
-46.730187;-23.568129
-46.730187;-23.568129
-46.730142;-23.568236
-46.730078;-23.568321
-46.729909;-23.568451
-46.729909;-23.568451
-46.729758;-23.568495
-46.729618;-23.568499
-46.72944;-23.56845
-46.729342;-23.568363
-46.729342;-23.568363
-46.729296;-23.568306
-46.729254;-23.568189
-46.729244;-23.568097
-46.729239;-23.567997
-46.729239;-23.567997
-46.729132;-23.56789
-46.729011;-23.567829
-46.727051;-23.566825
-46.727051;-23.566825
-46.726805;-23.566685
-46.726805;-23.566685
-46.726523;-23.566531
-46.726523;-23.566531
-46.725225;-23.565829
-46.72396;-23.565155
-46.72396;-23.565155
-46.723775;-23.565052
-46.723775;-23.565052
-46.722696;-23.564448
-46.722696;-23.564448
-46.7214;-23.563753
-46.7214;-23.563753
-46.721311;-23.563821
-46.721196;-23.56387
-46.721065;-23.563896
-46.720942;-23.563887
-46.720833;-23.563851
-46.720833;-23.563851
-46.720735;-23.563789
-46.720664;-23.563705
-46.720623;-23.563615
-46.720596;-23.563501
-46.720597;-23.563308
-46.720597;-23.563308
-46.719076;-23.562485
-46.719076;-23.562485
-46.718947;-23.562559
-46.718873;-23.562595
-46.718755;-23.562613
-46.718647;-23.562615
-46.718529;-23.562583
-46.718447;-23.562537
-46.718403;-23.562509
-46.718403;-23.562509
-46.717378;-23.563031
-46.71643;-23.563487
-46.71643;-23.563487
-46.716129;-23.563637
-46.714857;-23.564266
-46.714857;-23.564266
-46.71364;-23.564846
-46.713529;-23.564982
-46.713529;-23.564982
-46.71351;-23.565105
-46.713486;-23.565189
-46.713418;-23.565271
-46.713323;-23.565325
-46.71319;-23.565365
-46.713045;-23.565381
-46.713045;-23.565381
-46.712811;-23.565319
-46.712724;-23.565296
-46.712724;-23.565296
-46.712388;-23.565434
-46.712388;-23.565434
-46.711806;-23.565741
-46.711806;-23.565741
-46.711726;-23.567225
-46.711726;-23.567225
-46.711703;-23.568033
-46.711703;-23.568033
-46.711668;-23.568816
-46.711668;-23.568816
-46.711602;-23.570197
-46.711602;-23.570197
-46.711607;-23.570354
-46.711607;-23.570354
-46.709205;-23.571112
-46.709205;-23.571112
-46.708083;-23.571468
-46.708083;-23.571468
-46.708117;-23.57157
-46.708117;-23.57157
-46.70818;-23.571742
-46.70818;-23.571742
-46.708243;-23.571916
-46.708243;-23.571916
-46.708356;-23.571887
-46.708356;-23.571887
-46.70855;-23.571826
